gene_symbol,comparison,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TOP3B,treat_vs_con,43.3245162158976,-0.618507602038848,0.203296579120426,-3.04239060349592,0.00234707112769478,0.00962979382383892
IGLV10-54,treat_vs_con,378.951121779494,-0.251469104039709,0.111765312316772,-2.2499745120112,0.0244505633162647,0.0650287215672666
IGLV8-61,treat_vs_con,23.428699650673,-0.787974262014465,0.225662723517871,-3.49182288386261,0.000479736245904228,0.00260754139152805
AC245517.4,treat_vs_con,347.207618912664,0.314807649413727,0.105387614029264,2.98714087336972,0.00281599928872821,0.0112138541998361
AC245517.3,treat_vs_con,64.8095905415761,0.420295597067483,0.181523938843105,2.31537283592525,0.0205925367988264,0.0566322287190679
BMP6P1,treat_vs_con,1415.52245939236,0.0276204618156201,0.0987838706233859,0.279604976412832,0.779780588708924,0.859546700790585
IGLVI-56,treat_vs_con,340.380936421521,-0.347855059685864,0.150573094744314,-2.31020728023523,0.0208766811874238,0.0571589899579733
IGLV11-55,treat_vs_con,14.9576893323453,-0.453369960888156,0.239724103473889,-1.89121558624387,0.0585955715768591,0.129558427425492
IGLVIV-53,treat_vs_con,608.564923494086,0.174762627635509,0.112186912852291,1.55778087828843,0.119285200354655,0.225243505466555
TOP3BP1,treat_vs_con,4006.02556485914,0.215881675508797,0.060829724888394,3.54895038412357,0.000386769949367163,0.00218217443827594
AC245060.6,treat_vs_con,20.3748328887511,-0.878568289821329,0.25080392508112,-3.50300853360714,0.000460034724832605,0.00251819646643914
IGLV5-52,treat_vs_con,759.775618086477,0.413543286583997,0.113090317402005,3.65675237353845,0.000255430917898911,0.00154996244360916
IGLV9-49,treat_vs_con,802.854438410228,0.00966565888167164,0.0716149028628168,0.134967143643089,0.892637852164419,0.933670184432206
AC245060.1,treat_vs_con,144.325579658751,0.3138279826922,0.141971104479364,2.2105060310904,0.0270700624166423,0.0704415064335932
ASH2LP2,treat_vs_con,170.917323025084,-0.616305131098796,0.162399023684311,-3.79500514914941,0.000147640392060149,0.000984120470790568
AC245291.3,treat_vs_con,761.196857557133,0.279504147095426,0.100129821545484,2.79141760947273,0.00524777160054601,0.0188178658449221
IGLV1-41,treat_vs_con,29.3622084792779,-0.108927623570896,0.219920062418033,-0.495305532261273,0.620384466376003,0.741376022392014
IGLVI-38,treat_vs_con,8078.82001762124,0.290112833294335,0.117196321337896,2.4754431707621,0.0133070937651556,0.0400432456884001
IGLV2-33,treat_vs_con,181.377551787076,0.0998393611481864,0.132104236365624,0.755761994428863,0.449791907144559,0.594394015513204
IGLV3-31,treat_vs_con,97.0509171423725,-0.219247430369586,0.15574138529847,-1.4077660215325,0.159200364833692,0.280692507969458
AC244250.4,treat_vs_con,227.225232183212,0.223348422654064,0.134789260409861,1.65701942406181,0.0975155480742362,0.192646578201708
GGTLC2,treat_vs_con,1010.78821433874,0.0159576650188779,0.11227333945158,0.14213227375997,0.886975526177314,0.930070626830806
IGLV3-27,treat_vs_con,1972.13334505698,0.293931138310661,0.0702820954690152,4.18216241774186,2.88749569299339e-05,0.000251876461495653
IGLVVI-25-1,treat_vs_con,914.113973622903,0.060135237831582,0.117594403372614,0.511378399880435,0.609086116884391,0.733021983282096
AC244250.1,treat_vs_con,209.30405655097,0.00230624742699447,0.156266383504238,0.0147584360454078,0.988224899197924,0.992776088867861
IGLVVI-22-1,treat_vs_con,839.303669040325,-0.0969495622522827,0.0929588634117356,-1.04292972928113,0.296980839459977,0.443159397902224
IGLV3-21,treat_vs_con,496.66513649245,-0.0727400401492877,0.100224181786842,-0.725773349828804,0.467977727012928,0.609243592806588
IGLVI-20,treat_vs_con,1161.37449877562,-0.0566941892290703,0.0974873521195909,-0.581554304188318,0.560866930135566,0.692766957409903
IGLV2-14,treat_vs_con,463.089349611143,-0.283508517840435,0.141638525642406,-2.00163420619194,0.045324087296994,0.106137259342775
AC244157.2,treat_vs_con,17.1576838612053,0.261716860514132,0.235961893118093,1.10914884202573,0.267365977623955,0.410608408891739
AC245028.3,treat_vs_con,229.715086054962,0.185595868908455,0.114029127719993,1.62761807109671,0.103605894911578,0.202157873909277
IGLV3-10,treat_vs_con,1383.66470207512,0.232349619086733,0.082160735431633,2.82798855032248,0.00468414818150755,0.0170756179042861
IGLV3-9,treat_vs_con,34.3557831721642,-0.0460724307492876,0.213130421433854,-0.216170129253868,0.828855136471651,0.8926789872087
IGLV2-8,treat_vs_con,865.056367015272,-0.17468801925661,0.0857195015109562,-2.03790288297795,0.0415596462319748,0.0992280258210561
IGLV4-3,treat_vs_con,50.9155277579967,-0.31947683847059,0.19954240577783,-1.60104734241951,0.109366433817251,0.210690816508614
IGLV3-1,treat_vs_con,2309.03922705838,0.190804566207982,0.0795841192563633,2.39752061078098,0.016506452307156,0.0475557888733262
IGLJ1,treat_vs_con,302.613339093608,-0.293867533086975,0.14068943200732,-2.08876764156448,0.0367286445587434,0.089790829243658
IGLC1,treat_vs_con,330.664336448041,0.234834436530528,0.100105845726375,2.34586137129708,0.0189831665339738,0.0530861259126042
IGLC2,treat_vs_con,55.3766470870312,-0.312018902277138,0.175288283649165,-1.78003284521649,0.0750705855521288,0.15681795121902
IGLJ6,treat_vs_con,91.1947338846534,-0.235900483106653,0.167978296707164,-1.40435096516008,0.160214364807103,0.281789951937152
AC245054.1,treat_vs_con,203.294855553685,0.102590954862164,0.119164360043546,0.86091978192703,0.389282225685744,0.537155863771502
RSPH14,treat_vs_con,910.101031887056,0.0256857517321587,0.118866858438721,0.216088420856183,0.828918825321061,0.8926789872087
BCRP8,treat_vs_con,558.73871407388,0.551702235265482,0.118695254171519,4.64805639548361,3.35077313152118e-06,3.98964353337217e-05
LINC02556,treat_vs_con,3138.00636367507,-0.220567882949796,0.136502208667945,-1.61585578066615,0.106125498047628,0.205938450751125
LINC02557,treat_vs_con,36.6368763194337,-0.0436293823265783,0.204745990064783,-0.213090289645105,0.831256538457299,0.894061731882104
PCAT14,treat_vs_con,352.301129610364,0.903357536512041,0.124730765716527,7.24245963954943,4.40619586742534e-13,3.039162387475e-11
AP000345.2,treat_vs_con,250.408158579902,0.248470985819443,0.105890291882277,2.34649448408055,0.01895094671151,0.0530344683905171
AP000346.1,treat_vs_con,1414.24333956991,0.664296871638057,0.1031487298563,6.44018469799399,1.19328201895554e-10,4.94987495551156e-09
ASLP1,treat_vs_con,151.510186902467,-0.569986046262904,0.131677933157574,-4.3286375522072,1.50034614122577e-05,0.000144699008157843
CHCHD10,treat_vs_con,2189.17848240506,0.251268364452639,0.093420248486592,2.689656348845,0.00715256328860875,0.0242520773690445
AP000350.4,treat_vs_con,13.5241375362791,0.150457397816613,0.24569728974937,0.612368976353344,0.540293662859482,0.674481960325594
RN7SL268P,treat_vs_con,1239.0186156382,0.729158867727813,0.0956223934504804,7.62539862700069,2.43281428625843e-14,2.28907056410084e-12
MIF,treat_vs_con,780.371041369627,0.0977773387171993,0.0793415972743439,1.23235909127351,0.217814975236874,0.353688612320341
DDTL,treat_vs_con,21.4815837771318,-0.294018885888494,0.228567907935694,-1.2863524391675,0.198320089019659,0.330809212895233
AC253536.5,treat_vs_con,58.8006216668017,-0.393229334602391,0.185489986670551,-2.11994912318802,0.0340103360808509,0.0845246410152376
GSTT2,treat_vs_con,685.68715665382,0.0172133176754875,0.134916623396597,0.127584853831449,0.898477518056113,0.936981345602223
GGT5,treat_vs_con,169.822348753653,-0.0603613114060574,0.120817884301312,-0.499605764122804,0.61735269837177,0.739705005787066
GGTLC4P,treat_vs_con,103.290137283072,0.371397762449363,0.218490790685082,1.69983257090534,0.0891624231030551,0.179593440921974
LRRC75B,treat_vs_con,501.931539564831,0.239041108106682,0.141829708477806,1.68540928887327,0.0919096327291683,0.184165373671445
SGSM1,treat_vs_con,1606.3279188919,0.0165149479788736,0.154654094582745,0.106786361029954,0.914958467921165,0.947883458777543
TMEM211,treat_vs_con,499.292777992466,0.143512472286718,0.0960278454355958,1.49448810015184,0.13504808991403,0.247732652813053
AL022323.4,treat_vs_con,2960.95220868785,-0.151884487285754,0.103310138247225,-1.47017988614331,0.14151304075894,0.256572404177088
AL022324.4,treat_vs_con,373.360419273343,0.293677593455847,0.144857595464771,2.02735377812666,0.0426262453697469,0.100979110187081
Z98949.1,treat_vs_con,1417.23146225651,0.0394137052573253,0.0986139540384716,0.39967675611049,0.689394614312672,0.794892646899712
AL022337.1,treat_vs_con,87.8723012561977,-0.546632999503192,0.154925195604657,-3.5283673347627,0.000418131477945657,0.00233267781496003
SEZ6L-AS1,treat_vs_con,625.703596308626,-0.256700954328285,0.102088122347365,-2.51450363103785,0.0119200075121422,0.0366701825996545
Z99714.1,treat_vs_con,1935.68397383881,0.0864864618877222,0.164890212790738,0.524509371562773,0.599924303321205,0.725820104256167
TFIP11,treat_vs_con,833.359307593978,0.0465529121070867,0.0716903485702593,0.649360939589561,0.516105105028822,0.653699242854777
MIR548J,treat_vs_con,1020.76756087236,-0.00843369377655573,0.123367878435783,-0.0683621529646858,0.945497348877996,0.96782551181004
CRYBA4,treat_vs_con,1139.53246286108,0.593302323478404,0.0803333406128249,7.38550543214538,1.51875335746464e-13,1.17768256578075e-11
ISCA2P1,treat_vs_con,97.3668610057934,0.0114535133709684,0.152127553516665,0.0752888816404567,0.939984867540686,0.964486102202296
LINC01422,treat_vs_con,883.436950169421,0.0284922115214075,0.117351110644424,0.242794562104652,0.808164548362161,0.879525153097997
AL008638.3,treat_vs_con,377.108596093789,-1.02056807640318,0.113301103240185,-9.00757404135508,2.1066481933838e-19,5.24317552775893e-17
LINC01638,treat_vs_con,1361.25261498261,0.0639346849430943,0.0790546344754291,0.808740504175827,0.418664424776872,0.565215287728076
LINC02554,treat_vs_con,463.729162992781,0.28160936943435,0.0904299708801725,3.11411544970535,0.00184497282887497,0.00789949381863753
AL049536.1,treat_vs_con,20.375037821603,-0.0395935759773112,0.230692606694664,-0.171629149909064,0.863729089177535,0.914753262928897
MN1,treat_vs_con,1378.26639652699,0.44275012048511,0.10099187817263,4.38401709618962,1.16510623678789e-05,0.000116848017433497
PITPNB,treat_vs_con,14.4006335044707,-0.0285420640888065,0.248591522983873,-0.114815114152779,0.90859166892261,0.944076361399556
AL031591.2,treat_vs_con,3020.58237126962,0.281535885007751,0.155702832064789,1.80816161963324,0.0705813501213715,0.150019395829598
TTC28,treat_vs_con,1137.78000542941,-0.053552718893337,0.083857484417842,-0.638615852420477,0.523072866084133,0.659654903280832
RN7SL757P,treat_vs_con,287.012806897162,-0.0168759501180868,0.151625065189055,-0.111300530008312,0.91137803513229,0.945851641228355
HSCB,treat_vs_con,557.403997429948,0.455630757320863,0.147136240570002,3.09665895741091,0.00195714898484761,0.00829235749181316
Z93930.3,treat_vs_con,111.633797799234,-0.391725383536584,0.151346766204125,-2.58826398053497,0.00964610257708961,0.0309393076007212
ZNRF3-IT1,treat_vs_con,2701.07232147742,0.2318672833629,0.0910710994985177,2.54600289926964,0.0108964283340468,0.0341337364236046
C22orf31,treat_vs_con,17.9397687729184,-0.555287951108166,0.239751219578829,-2.31610063166161,0.0205527748315073,0.0565666347256515
EMID1,treat_vs_con,154.345704349449,0.557097191002689,0.139717068341116,3.98732379384422,6.68227994943493e-05,0.000511733309676082
RHBDD3,treat_vs_con,131.585020781449,-0.141547046812965,0.16250329554673,-0.871041084654566,0.383731720721896,0.531994597847848
AL031186.1,treat_vs_con,1772.96232464817,0.300011502150422,0.122829525623589,2.44250314105916,0.0145858026878137,0.0430854533327285
GAS2L1,treat_vs_con,278.201758451443,0.00128606948075833,0.135011300714889,0.00952564321614968,0.992399751284699,0.995625808599843
RASL10A,treat_vs_con,322.205410731823,0.0346465216776565,0.123515357349383,0.28050375614146,0.779091044109721,0.85906038873985
RFPL1S,treat_vs_con,940.979985731831,0.193401041774945,0.0723957084090461,2.67144346018692,0.00755257948152554,0.0252706629987539
AC000035.1,treat_vs_con,38.818487009998,-0.70157375389212,0.207908463804002,-3.37443575434959,0.000739671791411831,0.00370821163524235
THOC5,treat_vs_con,5677.90008322504,0.219816871878094,0.0917530778241253,2.39574384958993,0.0165866771861173,0.0477338708800776
